2020/01/21 03:23:53 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:14
2020/01/21 03:23:54 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:14
2020/01/21 03:23:55 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:14
2020/01/21 03:23:56 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:14
2020/01/21 03:23:57 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:14
2020/01/21 03:23:59 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:14
2020/01/21 03:24:03 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:14
2020/01/21 03:24:10 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:24:23 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:24:49 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:15 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:16 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:17 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:18 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:19 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:21 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:25 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:32 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:45 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:26:11 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:26:49 [emerg] 1#1: host not found in upstream "drone_server" in /etc/nginx/conf.d/drone.conf:5
2020/01/21 03:27:45 [error] 6#6: *48 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 113.87.128.136, server: git.yht521.com, request: "GET / HTTP/1.1", host: "git.yht521.com"
2020/01/21 03:29:31 [warn] 16#16: *383 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/01/0000000018 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /js/index.js?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/js/index.js?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:29:35 [warn] 16#16: *317 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/01/0000000019 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:29:51 [warn] 16#16: *317 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/02/0000000020 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:29:53 [warn] 16#16: *229 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/02/0000000021 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/highlight/highlight.pack.js HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/highlight/highlight.pack.js", host: "git.yht521.com"
2020/01/21 03:30:27 [warn] 16#16: *510 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/02/0000000022 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /avatars/9540c1fc012c76a889777861d7979fc9 HTTP/1.1", upstream: "http://192.168.48.2:3000/avatars/9540c1fc012c76a889777861d7979fc9", host: "git.yht521.com"
2020/01/21 03:30:33 [warn] 16#16: *313 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/02/0000000023 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/highlight/highlight.pack.js HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/highlight/highlight.pack.js", host: "git.yht521.com"
2020/01/21 03:30:33 [warn] 16#16: *510 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/02/0000000024 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /avatars/9540c1fc012c76a889777861d7979fc9 HTTP/1.1", upstream: "http://192.168.48.2:3000/avatars/9540c1fc012c76a889777861d7979fc9", host: "git.yht521.com"
2020/01/21 03:30:40 [warn] 16#16: *313 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/02/0000000025 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/fomantic/semantic.min.js?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/fomantic/semantic.min.js?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:30:42 [warn] 16#16: *313 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/02/0000000026 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /js/index.js?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/js/index.js?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:30:43 [warn] 16#16: *560 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/02/0000000027 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /avatars/9540c1fc012c76a889777861d7979fc9 HTTP/1.1", upstream: "http://192.168.48.2:3000/avatars/9540c1fc012c76a889777861d7979fc9", host: "git.yht521.com"
2020/01/21 03:31:00 [warn] 16#16: *301 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/02/0000000028 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /avatars/9540c1fc012c76a889777861d7979fc9 HTTP/1.1", upstream: "http://192.168.48.2:3000/avatars/9540c1fc012c76a889777861d7979fc9", host: "git.yht521.com"
2020/01/21 03:31:03 [warn] 16#16: *301 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/02/0000000029 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/highlight/highlight.pack.js HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/highlight/highlight.pack.js", host: "git.yht521.com"
2020/01/21 03:31:15 [warn] 16#16: *613 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/03/0000000030 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /js/index.js?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/js/index.js?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:31:26 [warn] 16#16: *634 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/03/0000000031 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:31:28 [warn] 16#16: *643 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/03/0000000032 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/fomantic/semantic.min.js?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/fomantic/semantic.min.js?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:31:28 [warn] 16#16: *650 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/03/0000000033 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /js/index.js?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/js/index.js?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:31:55 [warn] 16#16: *646 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/03/0000000034 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:31:57 [warn] 16#16: *648 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/03/0000000035 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/fomantic/semantic.min.js?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/fomantic/semantic.min.js?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:31:59 [warn] 16#16: *634 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/03/0000000036 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /js/index.js?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/js/index.js?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:32:02 [warn] 16#16: *702 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/03/0000000037 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /avatars/9540c1fc012c76a889777861d7979fc9 HTTP/1.1", upstream: "http://192.168.48.2:3000/avatars/9540c1fc012c76a889777861d7979fc9", host: "git.yht521.com"
2020/01/21 03:32:22 [warn] 16#16: *668 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/03/0000000038 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/vue-calendar-heatmap/vue-calendar-heatmap.browser.js HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/vue-calendar-heatmap/vue-calendar-heatmap.browser.js", host: "git.yht521.com"
2020/01/21 03:32:25 [warn] 16#16: *754 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/03/0000000039 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "POST /ServerGroup/zhuji_update.git/git-upload-pack HTTP/1.1", upstream: "http://192.168.48.2:3000/ServerGroup/zhuji_update.git/git-upload-pack", host: "git.yht521.com"
2020/01/21 03:33:47 [warn] 6#6: *3 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/00/0000000001 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /css/index.css?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.64.5:3000/css/index.css?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:33:47 [warn] 6#6: *14 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/00/0000000002 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.64.5:3000/vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:33:49 [warn] 6#6: *13 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/00/0000000003 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/fomantic/semantic.min.js?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.64.5:3000/vendor/plugins/fomantic/semantic.min.js?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:33:50 [warn] 6#6: *17 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/00/0000000004 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /js/index.js?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.64.5:3000/js/index.js?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:33:59 [warn] 6#6: *15 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/00/0000000005 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.64.5:3000/vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:33:59 [warn] 6#6: *14 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/00/0000000006 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/highlight/highlight.pack.js HTTP/1.1", upstream: "http://192.168.64.5:3000/vendor/plugins/highlight/highlight.pack.js", host: "git.yht521.com"
2020/01/21 03:35:05 [warn] 6#6: *98 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/00/0000000007 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/simplemde/simplemde.min.js HTTP/1.1", upstream: "http://192.168.64.5:3000/vendor/plugins/simplemde/simplemde.min.js", host: "git.yht521.com"
2020/01/21 03:35:13 [warn] 6#6: *110 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/00/0000000008 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "POST /ServerGroup/zhuji_update.git/git-upload-pack HTTP/1.1", upstream: "http://192.168.64.5:3000/ServerGroup/zhuji_update.git/git-upload-pack", host: "git.yht521.com"
2020/01/21 03:37:18 [error] 6#6: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /api/v1/repos/search?sort=updated&order=desc&uid=1&q=&limit=15&mode=collaborative&exclusive=1 HTTP/1.1", upstream: "http://192.168.80.3:3000/api/v1/repos/search?sort=updated&order=desc&uid=1&q=&limit=15&mode=collaborative&exclusive=1", host: "git.yht521.com"
